2000-01-10,2000-01-17,0012.HK,0,27.8794,25.892401,-7.127122534918258
2000-01-10,2000-01-17,0016.HK,0,75.25,76.0,0.9966777408637874
2000-01-10,2000-01-17,0017.HK,0,12.8874,12.5886,-2.3185436938404953
2000-01-10,2000-01-17,0019.HK,0,43.0,39.599998,-7.906981395348839
2000-01-10,2000-01-17,0023.HK,0,18.5455,19.0909,2.9408751449138646
2000-01-10,2000-01-17,0027.HK,0,0.59,0.61,3.3898305084745797
2000-01-10,2000-01-17,0083.HK,0,3.75,3.65909,-2.424266666666668
2000-01-10,2000-01-17,0101.HK,0,6.05,6.05,0.0
2000-01-10,2000-01-17,0144.HK,0,7.3,6.5,-10.958904109589039
2000-01-10,2000-01-17,0267.HK,0,31.4909,32.448101,3.039611443305848
2000-01-10,2000-01-17,0688.HK,0,1.43738,1.31197,-8.724902252709791
2000-01-10,2000-01-17,0941.HK,0,47.0,44.700001,-4.89361489361702
2000-01-10,2000-01-17,1038.HK,0,14.65,14.45,-1.3651877133105874
2000-01-10,2000-01-17,1044.HK,0,2.05459,2.00625,-2.3527808467869527
2000-01-10,2000-01-17,1109.HK,0,0.88,0.83,-5.681818181818187
2000-01-11,2000-01-17,0001.HK,0,65.396698,63.252499,-3.27875728526844
2000-01-11,2000-01-17,0002.HK,0,35.200001,34.799999,-1.1363692858986016
2000-01-11,2000-01-17,0003.HK,0,4.00965,4.02893,0.48083997356378205
2000-01-11,2000-01-17,0004.HK,0,15.4341,15.0622,-2.4095995231338407
2000-01-11,2000-01-17,0005.HK,0,98.0,96.5,-1.530612244897959
2000-01-11,2000-01-17,0006.HK,0,24.450001,25.0,2.2494845705732267
2000-01-11,2000-01-17,0011.HK,0,79.0,78.0,-1.2658227848101267
2000-01-11,2000-01-17,0012.HK,0,27.8794,25.892401,-7.127122534918258
2000-01-11,2000-01-17,0016.HK,0,72.25,76.0,5.190311418685121
2000-01-11,2000-01-17,0017.HK,0,12.802,12.5886,-1.6669270426495864
2000-01-11,2000-01-17,0019.HK,0,45.0,39.599998,-12.000004444444446
2000-01-11,2000-01-17,0023.HK,0,18.818199,19.0909,1.4491344256695415
2000-01-11,2000-01-17,0027.HK,0,0.6,0.61,1.6666666666666683
2000-01-11,2000-01-17,0083.HK,0,3.70455,3.65909,-1.227139598601715
2000-01-11,2000-01-17,0101.HK,0,5.95,6.05,1.680672268907557
2000-01-11,2000-01-17,0144.HK,0,7.05,6.5,-7.8014184397163095
2000-01-11,2000-01-17,0267.HK,0,32.5438,32.448101,-0.2940621562325119
2000-01-11,2000-01-17,0688.HK,0,1.33127,1.31197,-1.4497434780322453
2000-01-11,2000-01-17,0941.HK,0,48.299999,44.700001,-7.453412162596523
2000-01-11,2000-01-17,1038.HK,0,14.6,14.45,-1.0273972602739752
2000-01-11,2000-01-17,1044.HK,0,1.98208,2.00625,1.2194260574749771
2000-01-11,2000-01-17,1109.HK,0,0.87,0.83,-4.5977011494252915
2000-01-12,2000-01-17,0001.HK,0,64.3246,63.252499,-1.6667044956362005
2000-01-12,2000-01-17,0002.HK,0,35.099998,34.799999,-0.8546980543987486
2000-01-12,2000-01-17,0003.HK,0,3.95182,4.02893,1.9512528404633762
2000-01-12,2000-01-17,0004.HK,0,15.4341,15.0622,-2.4095995231338407
2000-01-12,2000-01-17,0005.HK,0,96.25,96.5,0.2597402597402597
2000-01-12,2000-01-17,0006.HK,0,24.9,25.0,0.4016064257028169
2000-01-12,2000-01-17,0011.HK,0,77.0,78.0,1.2987012987012987
2000-01-12,2000-01-17,0012.HK,0,27.5068,25.892401,-5.869090552154373
2000-01-12,2000-01-17,0016.HK,0,74.25,76.0,2.356902356902357
2000-01-12,2000-01-17,0017.HK,0,12.7167,12.5886,-1.0073368090778259
2000-01-12,2000-01-17,0019.HK,0,44.0,39.599998,-10.000004545454546
2000-01-12,2000-01-17,0023.HK,0,18.9545,19.0909,0.7196180326571625
2000-01-12,2000-01-17,0027.HK,0,0.61,0.61,0.0
2000-01-12,2000-01-17,0083.HK,0,3.68182,3.65909,-0.6173577198233521
2000-01-12,2000-01-17,0101.HK,0,6.0,6.05,0.8333333333333304
2000-01-12,2000-01-17,0144.HK,0,6.75,6.5,-3.7037037037037033
2000-01-12,2000-01-17,0267.HK,0,32.926701,32.448101,-1.45353158823898
2000-01-12,2000-01-17,0688.HK,0,1.29268,1.31197,1.4922486616950854
2000-01-12,2000-01-17,0941.HK,0,47.099998,44.700001,-5.095535248218056
2000-01-12,2000-01-17,1038.HK,0,14.75,14.45,-2.0338983050847506
2000-01-12,2000-01-17,1044.HK,0,2.03042,2.00625,-1.1903941056530079
2000-01-12,2000-01-17,1109.HK,0,0.85,0.83,-2.35294117647059
2000-01-13,2000-01-18,0001.HK,0,63.431198,66.468803,4.788818587345602
2000-01-13,2000-01-18,0002.HK,0,34.599998,34.400002,-0.5780231547990227
2000-01-13,2000-01-18,0003.HK,0,3.93254,4.00965,1.96081921607917
2000-01-13,2000-01-18,0004.HK,0,14.8297,15.62,5.3291705159241145
2000-01-13,2000-01-18,0005.HK,0,96.75,96.0,-0.7751937984496124
2000-01-13,2000-01-18,0006.HK,0,25.0,25.0,0.0
2000-01-13,2000-01-18,0011.HK,0,77.75,78.5,0.964630225080386
2000-01-13,2000-01-18,0012.HK,0,26.6996,25.2715,-5.348769269951612
